Date,Open,High,Low,Close,Volume
2022-03-21,108.536,110.484,108.536,110.484,6319.1525781932
2022-03-22,111.69,113.638,111.69,113.638,3164.9662179419
2022-03-23,113.638,115.771,113.638,115.771,6785.9204161934
2022-03-24,116.143,116.143,114.194,114.194,3969.143601656
2022-03-25,115.586,115.586,113.823,113.823,5724.1044336755
2022-03-28,114.566,114.566,114.566,114.566,10579.352337494
2022-03-29,115.03,115.03,112.618,112.618,4426.2095677348
2022-03-30,112.246,112.246,112.246,112.246,2417.9220799876
2022-03-31,113.453,113.453,113.453,113.453,3021.5941106577
2022-04-01,111.318,113.267,111.318,113.267,3175.7460756324
2022-04-04,114.194,114.194,112.246,112.246,4997.5420253333
2022-04-05,112.061,112.061,112.061,112.061,4033.8227477992
2022-04-06,112.803,112.803,110.855,110.855,1438.0330159177
2022-04-07,113.823,113.823,111.69,111.69,4498.4346142614
2022-04-08,111.986,111.986,111.986,111.986,5431.1469740526
2022-04-11,111.986,111.986,111.986,111.986,986.0057636868
2022-04-12,109.325,109.719,109.325,109.719,1168.5994236288
2022-04-13,109.128,109.719,109.128,109.719,668.4956772321
2022-04-14,109.719,109.719,109.719,109.719,0
2022-04-19,113.268,113.268,111.001,111.001,3567.6772334223
2022-04-20,111.789,111.789,111.789,111.789,4670.3400576276
2022-04-21,109.522,114.057,109.522,114.057,2092.7262247797
2022-04-22,113.071,113.071,113.071,113.071,2175.9077809755
2022-04-25,111.986,111.986,110.409,110.409,13442.951008619
2022-04-26,111.395,111.395,106.663,106.663,5317.5331411998
2022-04-27,109.522,109.522,108.043,108.043,14669.371757896
2022-04-28,104.987,104.987,100.896,100.896,28887.331412046
2022-04-29,101.044,102.966,101.044,102.966,23839.631123872
2022-05-02,100.354,102.326,100.354,102.326,13259.342939455
2022-05-03,98.6288,104.1,98.6288,104.1,8440.8991354299
2022-05-04,103.3,103.3,103.3,103.3,12395
2022-05-05,105,105,103.65,103.65,9959
2022-05-06,99.3,104.65,99.3,104.65,15049
2022-05-09,104,104,99.85,99.85,17334
2022-05-10,95.7,101.15,95.7,101.15,10519
2022-05-11,98.3,100,98.3,100,4917
2022-05-12,97.55,100.05,97.55,100.05,1381
2022-05-13,100,104.65,100,104.65,9155
2022-05-16,103.25,105.4,103.25,105.4,1654
2022-05-17,105.4,105.4,105.4,105.4,0
2022-05-18,104.25,106.3,104.25,106.3,4764
2022-05-19,103.45,103.45,103.45,103.45,7072
2022-05-20,102.5,104.4,102.5,104.4,4163
2022-05-23,102.55,104.6,102.55,104.6,2230
2022-05-24,103.05,103.05,102.7,102.7,1675
2022-05-25,102.7,102.7,102.7,102.7,2660
2022-05-26,102.7,102.7,102.7,102.7,0
2022-05-27,104,106.5,104,106.5,14750
2022-05-30,106.7,106.7,104.8,104.8,2304
2022-05-31,104.85,106.9,104.85,106.9,56848
2022-06-01,106.1,106.1,104.05,104.05,964
2022-06-02,105.4,105.4,105.4,105.4,2569
2022-06-03,106.2,106.2,106.2,106.2,1952
2022-06-06,104.05,104.05,104.05,104.05,0
2022-06-07,105,106.5,105,106.5,3856
2022-06-08,106.3,106.3,106.3,106.3,7528
2022-06-09,105.6,107.3,105.6,107.3,9102
2022-06-10,106.9,106.9,105.4,105.4,3180
2022-06-13,104.65,104.65,104.65,104.65,3679
2022-06-14,106.3,106.3,104.45,104.45,2271
2022-06-15,105,105.6,105,105.6,3948
2022-06-16,105.6,105.6,101.55,101.55,16670
2022-06-17,103.1,103.1,103.1,103.1,720
2022-06-20,103.3,105.4,103.3,105.4,941
2022-06-21,106.1,106.1,105,105,2383
2022-06-22,104.2,104.2,103.25,103.25,13233
2022-06-23,100.8,102.3,100.8,102.3,2222
2022-06-24,102.55,102.55,100.85,100.85,472
2022-06-27,100,104.45,100,104.45,8978
2022-06-28,103.05,105,103.05,105,2046
2022-06-29,107.7,107.7,102.75,102.75,1092
2022-06-30,103.65,103.65,101.8,101.8,4250
2022-07-01,101.8,101.8,101.8,101.8,2832
2022-07-04,102.75,103.7,102.75,103.7,1018
2022-07-05,110.7,110.7,100.2,100.2,3065
2022-07-06,99.45,99.45,98.35,98.35,15892
2022-07-07,101.95,106.3,101.95,106.3,4717
2022-07-08,111.7,118.1,111.7,118.1,8263
2022-07-11,117.6,117.6,117,117,10887
2022-07-12,117.6,117.6,116.8,116.8,6015
2022-07-13,118.9,118.9,117,117,4363
2022-07-14,115.7,115.7,112.8,112.8,3004
2022-07-15,114.5,114.5,112.8,112.8,2515
2022-07-18,112.4,114.1,112.4,114.1,1348
2022-07-19,111.5,116.2,111.5,116.2,908
2022-07-20,113.8,113.8,113.4,113.4,1090
2022-07-21,112.8,112.8,112,112,1054
2022-07-22,113.6,113.6,113.6,113.6,2728
2022-07-25,113.6,115.7,113.6,115.7,4248
2022-07-26,114.1,114.1,114.1,114.1,171
2022-07-27,114.5,114.5,112.6,112.6,293
2022-07-28,113.2,113.2,111.7,111.7,1962
2022-07-29,111.1,114.5,111.1,114.5,921
2022-08-01,117.6,117.6,114.5,114.5,5649
2022-08-02,113.4,113.4,113.4,113.4,6187
2022-08-03,113.2,113.2,113.2,113.2,3656
2022-08-04,113.6,115.7,113.6,115.7,2811
2022-08-05,114.1,118.5,114.1,118.5,2806
2022-08-08,119.3,119.3,117,117,9577
2022-08-09,115.1,117.2,115.1,117.2,967
2022-08-10,118.9,118.9,118.9,118.9,1369
2022-08-11,117.6,119.1,117.6,119.1,1975
2022-08-12,118.7,118.7,118.7,118.7,979
2022-08-15,118.3,118.3,116.2,116.2,547
2022-08-16,117.4,120,117.4,120,1330
2022-08-17,119.5,119.5,117.4,117.4,1655
2022-08-18,118.5,118.5,118.5,118.5,571
2022-08-19,119.3,119.3,119.3,119.3,5298
2022-08-22,120.4,120.4,120.4,120.4,4128
2022-08-23,120.6,120.6,120.6,120.6,6296
2022-08-24,120.8,122.5,120.8,122.5,5214
2022-08-25,120.8,123.1,120.8,123.1,2678
2022-08-26,122.1,122.1,121,121,2585
2022-08-29,119.8,120.2,119.8,120.2,3455
2022-08-30,120,120,116.8,116.8,3768
2022-08-31,116,120.4,116,120.4,16886
2022-09-01,121.6,121.6,120.2,120.2,6945
2022-09-02,121.4,124.2,121.4,124.2,2398
2022-09-05,122.9,122.9,122.9,122.9,4446
2022-09-06,124.6,124.6,119.5,119.5,4628
2022-09-07,124.6,124.6,118.5,118.5,3299
2022-09-08,120,121.8,120,121.8,7983
2022-09-09,121.8,123.7,121.8,123.7,7201
2022-09-12,125.8,125.8,123.5,123.5,5858
2022-09-13,124.8,127.3,124.8,127.3,15468
2022-09-14,125,126.1,125,126.1,5882
2022-09-15,125.2,125.2,122.7,122.7,3054
2022-09-16,125,125,122.3,122.3,952
2022-09-19,118.2,119.8,118.2,119.8,6018
2022-09-20,120,120,119.3,119.3,6356
2022-09-21,119.7,121.2,119.7,121.2,419
2022-09-22,118.7,118.7,118.7,118.7,5165
2022-09-23,119.7,119.7,117.6,117.6,2240
2022-09-26,114.5,116.2,114.5,116.2,133
2022-09-27,117,117,115.5,115.5,1665
2022-09-28,112.6,112.6,110.9,110.9,3763
2022-09-29,113.6,113.6,110.7,110.7,4728
2022-09-30,111.7,113,111.7,113,4573
2022-10-03,111.7,113.6,111.7,113.6,8742
2022-10-04,112,114.1,112,114.1,17810
2022-10-05,116.4,116.4,114.1,114.1,3827
2022-10-06,115.7,115.7,115.7,115.7,7850
2022-10-07,113.4,114.7,113.4,114.7,1977
2022-10-10,112.8,112.8,112.8,112.8,6386
2022-10-11,112.6,112.6,112.6,112.6,1498
2022-10-12,110.1,110.1,110.1,110.1,3989
2022-10-13,110.1,112,110.1,112,2618
2022-10-14,112.8,114.1,112.8,114.1,2507
2022-10-17,112.4,114.5,112.4,114.5,4538
2022-10-18,112.8,116.4,112.8,116.4,3002
2022-10-19,114.9,116.6,114.9,116.6,4006
2022-10-20,116.6,116.6,116.2,116.2,5634
2022-10-21,118.9,118.9,117.4,117.4,2706
2022-10-24,117.4,119.5,117.4,119.5,3377
2022-10-25,120.2,120.2,117.8,117.8,8149
2022-10-26,119.3,119.3,119.3,119.3,7100
2022-10-27,121,121.2,121,121.2,14645
2022-10-28,121,127.3,121,127.3,6311
2022-10-31,129,129,123.3,123.3,9263
2022-11-01,124.8,124.8,124.8,124.8,10679
2022-11-02,119.7,121.6,119.7,121.6,14073
2022-11-03,121.6,123.7,121.6,123.7,9563
2022-11-04,123.3,123.3,123.3,123.3,7327
2022-11-07,124,124,124,124,3818
2022-11-08,122.3,124.4,122.3,124.4,5014
2022-11-09,122.7,122.7,122.7,122.7,1146
2022-11-10,122.9,122.9,121.2,121.2,6362
2022-11-11,123.3,123.3,123.3,123.3,6858
2022-11-14,122.3,122.7,122.3,122.7,12049
2022-11-15,122.1,122.7,122.1,122.7,6515
2022-11-16,121.2,122.9,121.2,122.9,1147
2022-11-17,121.2,121.2,121.2,121.2,4383
2022-11-18,121.2,122.3,121.2,122.3,4884
2022-11-21,121.2,121.2,121.2,121.2,5626
2022-11-22,120.8,120.8,120.8,120.8,5652
2022-11-23,120.4,120.4,120.4,120.4,10993
2022-11-24,121.4,121.4,121.4,121.4,5546
2022-11-25,121.8,121.8,121.8,121.8,1598
2022-11-28,121.4,121.4,119.1,119.1,2671
2022-11-29,120,120,120,120,6427
2022-11-30,121.6,121.6,121,121,7453
2022-12-01,122.1,122.1,122.1,122.1,7730
2022-12-02,121.4,122.5,121.4,122.5,3749
2022-12-05,122.3,122.3,122.3,122.3,4934
2022-12-06,123.3,125.6,123.3,125.6,11806
2022-12-07,128.4,128.4,125.2,125.2,3433
2022-12-08,126.7,126.7,125,125,8800
2022-12-09,126.1,126.1,124.2,124.2,11449
2022-12-12,124.6,124.6,121.8,121.8,5164
2022-12-13,123.3,123.3,122.5,122.5,7698
2022-12-14,122.9,122.9,122.9,122.9,3378
2022-12-15,122.9,122.9,116.4,116.4,2414
2022-12-16,117.2,117.2,117.2,117.2,5433
2022-12-19,118.9,118.9,118.9,118.9,8470
2022-12-20,119.7,119.7,119.7,119.7,8730
2022-12-21,120.2,120.2,120.2,120.2,4123
2022-12-22,120.6,122.5,120.6,122.5,4271
2022-12-23,122.1,122.1,122.1,122.1,790
2022-12-28,121.2,121.2,121.2,121.2,2043
2022-12-29,122.5,122.5,122.5,122.5,1076
2022-12-30,122.1,124,122.1,124,3792
2023-01-02,127,127,127,127,10081
2023-01-03,127.3,127.3,127.3,127.3,10727
2023-01-04,126.3,126.3,126.1,126.1,14916
2023-01-05,127.7,127.7,125.6,125.6,5561
2023-01-06,124.4,124.4,124.4,124.4,13316
2023-01-09,124.8,127.1,124.8,127.1,7012
2023-01-10,128,128,128,128,7950
2023-01-11,128.2,131.1,128.2,131.1,23396
2023-01-12,130.9,130.9,130.9,130.9,6685
2023-01-13,130.5,132.8,130.5,132.8,6709
2023-01-16,132.6,132.6,132.6,132.6,7094
2023-01-17,134.7,134.7,132,132,1756
2023-01-18,134.7,134.7,132.2,132.2,5639
2023-01-19,133.8,133.8,133.8,133.8,7512
2023-01-20,135.5,141.6,135.5,141.6,16592
2023-01-23,142.7,142.7,142.7,142.7,8387
2023-01-24,143.7,143.7,143.7,143.7,5078
2023-01-25,144.6,144.6,141.6,141.6,3544
2023-01-26,144.2,144.2,144.2,144.2,16660
2023-01-27,143.5,143.5,143.5,143.5,2136
2023-01-30,146.5,146.5,143.7,143.7,7410
2023-01-31,144,144,144,144,5471
2023-02-01,142.7,145.4,142.7,145.4,1725
2023-02-02,149,149,146.3,146.3,8357
2023-02-03,143.5,146.3,143.5,146.3,10028
2023-02-06,147.1,147.1,147.1,147.1,20230
2023-02-07,148.8,148.8,148.8,148.8,12781
2023-02-08,143.1,143.1,143.1,143.1,9504
2023-02-09,144.8,144.8,141.4,141.4,13738
2023-02-10,141.4,141.4,141,141,6992
2023-02-13,141,141,141,141,7427
2023-02-14,142.7,142.7,142.7,142.7,10022
2023-02-15,144.6,144.6,144.6,144.6,3392
2023-02-16,145.2,145.2,142.3,142.3,15788
2023-02-17,142.7,142.7,142.7,142.7,3418
2023-02-20,141.6,141.6,141.6,141.6,9778
2023-02-21,144.8,144.8,140.2,140.2,17711
2023-02-22,138.9,138.9,138.9,138.9,8676
2023-02-23,138.9,138.9,138.9,138.9,11955
2023-02-24,139.3,139.3,139.3,139.3,6703
2023-02-27,140,143.1,140,143.1,9859
2023-02-28,144.2,146.9,144.2,146.9,7807
2023-03-01,144.4,146.9,144.4,146.9,8870
