Date,Open,High,Low,Close,Volume
2023-11-29,15.24,15.72,15.24,15.72,71249
2023-11-30,15.89,15.89,15.89,15.89,12553
2023-12-01,15.47,16.1,15.47,16.1,32231
2023-12-04,16.18,16.18,16.18,16.18,42234
2023-12-05,16.08,16.44,16.08,16.44,81534
2023-12-06,16.5,16.82,16.5,16.82,126767
2023-12-07,16.71,16.71,16.27,16.27,39550
2023-12-08,16.4,16.67,16.4,16.67,29808
2023-12-11,17.03,17.3,17.03,17.3,81755
2023-12-12,17.32,17.32,16.98,16.98,21327
2023-12-13,17.07,17.34,17.07,17.34,32583
2023-12-14,17.2,17.57,17.2,17.57,48986
2023-12-15,18,18,17.66,17.66,71670
2023-12-18,17.64,17.64,17.62,17.62,24509
2023-12-19,17.68,17.87,17.68,17.87,53100
2023-12-20,17.91,17.91,17.6,17.6,42643
2023-12-21,17.17,17.17,17.17,17.17,75999
2023-12-22,17.2,17.2,17.2,17.2,2234126
2023-12-27,17.6,17.6,17.17,17.17,1969062
2023-12-28,17.55,17.55,17.53,17.53,997851
2023-12-29,17.85,18.14,17.85,18.14,24920
2024-01-02,18.29,18.29,17.55,17.55,44973
2024-01-03,17.26,17.26,16.9,16.9,72900
2024-01-04,17.26,17.26,17.05,17.05,77894
2024-01-05,17.47,17.47,16.86,16.86,21368
2024-01-08,17.11,17.13,17.11,17.13,34155
2024-01-09,17.41,17.47,17.41,17.47,72603
2024-01-10,17.43,17.6,17.43,17.6,40819
2024-01-11,17.32,17.32,17.28,17.28,10726
2024-01-12,17.2,17.87,17.2,17.87,23598
2024-01-15,17.81,17.81,17.49,17.49,76377
2024-01-16,17.2,17.81,17.2,17.81,41729
2024-01-17,18,18,17.49,17.49,39729
2024-01-18,17.6,17.6,17.6,17.6,17268
2024-01-19,17.89,17.89,17.85,17.85,24310
2024-01-22,18.27,18.27,18.27,18.27,12984
2024-01-23,18.58,18.58,18.58,18.58,31496
2024-01-24,18.8,18.8,18.8,18.8,29960
2024-01-25,19.115,19.115,18.71,18.71,16613
2024-01-26,18.86,18.86,18.84,18.84,13236
2024-01-29,19.24,19.24,18.88,18.88,3417
2024-01-30,19.01,19.01,19.01,19.01,13364
2024-01-31,19.24,19.24,18.75,18.75,3654
2024-02-01,18.88,18.88,16.25,16.25,78312
2024-02-02,18.06,18.06,18.06,18.06,205779
2024-02-05,18.27,18.27,17.55,17.55,30025
2024-02-06,17.34,17.34,17.07,17.07,34437
2024-02-07,17.01,17.01,16.35,16.35,9130
2024-02-08,17.93,17.93,17.03,17.03,4910
2024-02-09,17.01,17.11,17.01,17.11,8620
2024-02-12,17.43,17.76,17.43,17.76,8498
2024-02-13,17.81,17.81,17.78,17.78,11891
2024-02-14,18.4,18.4,18.21,18.21,33562
2024-02-15,19.195,19.195,18.71,18.71,20574
2024-02-16,18.58,18.96,18.58,18.96,6749
2024-02-19,18.58,18.58,18.04,18.04,36587
2024-02-20,17.85,17.85,17.2,17.2,28288
2024-02-21,17.01,17.01,17.01,17.01,22317
2024-02-22,17.24,17.24,17.2,17.2,35303
2024-02-23,17.43,17.43,17.07,17.07,15669
2024-02-26,16.92,16.92,16.92,16.92,15187
2024-02-27,16.82,16.82,16.82,16.82,4730
2024-02-28,16.65,16.65,16.61,16.61,2766
2024-02-29,16.9,17.2,16.9,17.2,21000
2024-03-01,16.77,17.24,16.77,17.24,3917
2024-03-04,17.24,17.24,16.56,16.56,21042
2024-03-05,16.44,16.73,16.44,16.73,9725
2024-03-06,16.5,16.98,16.5,16.98,21978
2024-03-07,16.5,17.11,16.5,17.11,5051
2024-03-08,17.26,17.26,17.15,17.15,15124
2024-03-11,16.82,17.13,16.82,17.13,53820
2024-03-12,17.36,18.1,17.36,18.1,17081
2024-03-13,18.1,18.1,17.45,17.45,13629
2024-03-14,17.83,17.83,17.83,17.83,6700
2024-03-15,17.57,17.57,17.57,17.57,4208
2024-03-18,17.43,17.43,17.43,17.43,6832
2024-03-19,17.81,17.81,17.47,17.47,11527
2024-03-20,17.85,17.85,17.81,17.81,21071
2024-03-21,17.2,18.25,17.2,18.25,13083
2024-03-22,18.1,18.77,18.1,18.77,4012
2024-03-25,18.84,19.115,18.84,19.115,34632
2024-03-26,19.26,19.62,19.26,19.62,82906
2024-03-27,19.63,19.63,19.62,19.62,8132
2024-03-28,19.62,19.62,19.62,19.62,0
2024-04-02,19.395,19.54,19.395,19.54,44449
2024-04-03,19.395,19.395,19.395,19.395,63141
2024-04-04,19.295,19.295,19.295,19.295,11566
2024-04-05,18.8,19.05,18.8,19.05,8138
2024-04-08,19.03,19.03,19.03,19.03,12038
2024-04-09,19.485,19.54,19.485,19.54,633242
2024-04-10,19.685,19.73,19.685,19.73,23866
2024-04-11,19.64,19.64,19.64,19.64,2421
2024-04-12,19.63,19.63,19.35,19.35,4675
2024-04-15,19.06,19.06,18.69,18.69,33141
2024-04-16,18.29,18.29,18.29,18.29,16806
2024-04-17,18.98,18.98,18.63,18.63,12692
2024-04-18,18.92,18.92,18.25,18.25,3435
2024-04-19,18.23,18.23,18.21,18.21,12370
2024-04-22,18.1,18.1,18.06,18.06,7180
2024-04-23,18.29,18.29,18.21,18.21,11792
2024-04-24,18.69,18.69,18.69,18.69,5124
2024-04-25,18.29,18.61,18.29,18.61,18524
2024-04-26,18.5,18.61,18.5,18.61,10237
2024-04-29,18.58,18.77,18.58,18.77,11333
2024-04-30,18.67,19.62,18.67,19.62,3770
2024-05-01,19.62,19.62,19.62,19.62,0
2024-05-02,19.91,19.91,19.91,19.91,0
2024-05-03,19.875,20.21,19.875,20.21,5279
2024-05-06,20.25,20.25,20.25,20.25,249
2024-05-07,20.435,20.435,20.435,20.435,0
2024-05-08,20.345,20.435,20.345,20.435,878
2024-05-09,20.435,20.435,20.435,20.435,0
2024-05-10,20.68,20.68,20.68,20.68,0
2024-05-13,21.675,21.675,20.49,20.49,13536
2024-05-14,21.525,21.525,20.96,20.96,5846
2024-05-15,20.87,20.87,20.87,20.87,5862
2024-05-16,21.25,21.25,21.1,21.1,11135
2024-05-17,21.1,21.1,21.1,21.1,0
2024-05-20,21.1,21.1,21.1,21.1,0
2024-05-21,20.48,20.635,20.48,20.635,564
2024-05-22,20.87,20.87,20.87,20.87,3108
2024-05-23,20.49,21.35,20.49,21.35,1508
2024-05-24,21.25,21.25,20.915,20.915,1387
2024-05-27,21,21,21,21,132
2024-05-28,21.25,21.25,21.25,21.25,357
2024-05-29,21.05,21.05,21.05,21.05,2685
2024-05-30,21.015,21.015,21.015,21.015,394
2024-05-31,21.05,21.1,21.05,21.1,17427
2024-06-03,21.15,21.15,20.815,20.815,3907
2024-06-04,20.735,20.735,20.355,20.355,614
2024-06-05,20.255,20.67,20.255,20.67,2063
2024-06-06,20.735,20.735,20.355,20.355,21090
2024-06-07,20.59,20.59,20.3,20.3,13454
2024-06-10,20.48,20.48,20.21,20.21,1300
2024-06-11,20.48,20.48,20.155,20.155,2835
2024-06-12,20.21,21.005,20.21,21.005,3446
2024-06-13,20.905,20.905,20.905,20.905,200
2024-06-14,20.77,20.77,20.01,20.01,1400
2024-06-17,20.2,20.2,20.01,20.01,4592
2024-06-18,20.2,20.2,20.01,20.01,4966
2024-06-19,20.49,20.49,20.155,20.155,3126
2024-06-20,20.145,21.015,20.145,21.015,39820
2024-06-21,20.59,20.905,20.59,20.905,8407
2024-06-24,20.625,21.1,20.625,21.1,4029
2024-06-25,20.715,20.715,20.715,20.715,5966
2024-06-26,20.545,20.545,20.545,20.545,1179
2024-06-27,20.715,20.715,20.715,20.715,0
2024-06-28,20.48,20.48,20.48,20.48,2322
2024-07-01,20.435,20.435,20.435,20.435,4047
2024-07-02,20.545,20.925,20.545,20.925,8098
2024-07-03,21.05,21.05,20.635,20.635,9668
2024-07-04,20.3,20.3,20.3,20.3,0
2024-07-05,20.78,20.78,20.4,20.4,1309
2024-07-08,20.155,20.155,20.155,20.155,672
2024-07-09,19.965,19.965,19.965,19.965,649
2024-07-10,20.055,20.055,20.055,20.055,2254
2024-07-11,19.83,20.2,19.83,20.2,2090
2024-07-12,19.875,19.875,19.875,19.875,5695
2024-07-15,19.585,20.065,19.585,20.065,4069
2024-07-16,19.83,20.21,19.83,20.21,10922
2024-07-17,20.1,20.1,20.1,20.1,7187
2024-07-18,20,20,20,20,1471
2024-07-19,19.91,19.91,19.91,19.91,221
2024-07-22,20.065,20.065,20.065,20.065,400
2024-07-23,20.1,20.825,20.1,20.825,1501
2024-07-24,20.625,21.05,20.625,21.05,9934
2024-07-25,20.815,20.815,20.59,20.59,2409
2024-07-26,20.29,20.67,20.29,20.67,8098
2024-07-29,20.735,20.735,20.735,20.735,10720
2024-07-30,20.715,20.715,20.635,20.635,7048
2024-07-31,20.68,21.015,20.68,21.015,1926
2024-08-01,21.2,21.2,20.67,20.67,6919
2024-08-02,20.245,20.245,19.685,19.685,15756
2024-08-05,18.88,18.88,18.82,18.82,22036
2024-08-06,20.165,20.165,19.16,19.16,1032
2024-08-07,19.105,19.82,19.105,19.82,6745
2024-08-08,19.865,19.865,19.81,19.81,10640
2024-08-09,20.055,20.055,19.73,19.73,4260
2024-08-12,20.02,20.02,20.02,20.02,0
2024-08-13,20.02,20.825,20.02,20.825,11683
2024-08-14,21.35,21.4,21.35,21.4,15509
2024-08-15,20,21.925,20,21.925,9881
2024-08-16,21.3,22,21.3,22,36450
2024-08-19,21.825,21.825,21.45,21.45,665
2024-08-20,21.3,21.3,20.915,20.915,11314
2024-08-21,20.2,21.525,20.2,21.525,408
2024-08-22,21.3,21.675,21.3,21.675,479
2024-08-23,21.3,21.725,21.3,21.725,450
2024-08-26,21.2,21.25,21.2,21.25,3035
2024-08-27,21.25,21.25,20.915,20.915,799
2024-08-28,20.825,21.005,20.825,21.005,1361
2024-08-29,21.525,21.925,21.525,21.925,24294
2024-08-30,21.675,22.875,21.675,22.875,37369
2024-09-02,22.675,22.675,22.675,22.675,10584
2024-09-03,22.775,22.775,21.875,21.875,2900
2024-09-04,21.35,21.825,21.35,21.825,646
2024-09-05,21.775,21.775,21.775,21.775,1920
2024-09-06,21.875,21.875,21.525,21.525,1290
2024-09-09,21.45,21.825,21.45,21.825,5090
2024-09-10,21.875,22.575,21.875,22.575,31340
2024-09-11,22.35,22.675,22.35,22.675,7764
2024-09-12,23.05,23.05,23.05,23.05,2865
2024-09-13,22.925,22.925,22.925,22.925,7636
2024-09-16,22.525,22.825,22.525,22.825,1086
2024-09-17,23,23.525,23,23.525,964
2024-09-18,23.3,23.3,23.3,23.3,0
2024-09-19,23.25,23.25,23.25,23.25,6531
2024-09-20,23.525,23.525,23.525,23.525,5200
2024-09-23,23.575,23.575,23.15,23.15,23742
2024-09-24,23.35,23.875,23.35,23.875,4048
2024-09-25,23.675,24.15,23.675,24.15,2569
2024-09-26,24.525,24.525,23.575,23.575,10724
2024-09-27,23.875,23.875,23.875,23.875,1769
2024-09-30,23.825,23.825,23.825,23.825,800
2024-10-01,24.15,24.15,23.15,23.15,9170
2024-10-02,23.45,23.45,23,23,1166
2024-10-03,22.825,22.825,22.825,22.825,922
2024-10-04,22.725,24.15,22.725,24.15,13514
2024-10-07,24.15,24.15,24.15,24.15,29724
2024-10-08,24,24.05,24,24.05,3213
2024-10-09,24.15,24.2,24.15,24.2,6036
2024-10-10,24.45,24.525,24.45,24.525,6260
2024-10-11,24.1,24.825,24.1,24.825,28778
2024-10-14,25.575,25.575,25.525,25.525,18699
2024-10-15,26.3,26.3,25.05,25.05,65052
2024-10-16,25.05,25.05,25.05,25.05,13376
2024-10-17,25.3,25.3,24.825,24.825,48878
2024-10-18,25.1,25.625,25.1,25.625,2981
2024-10-21,25.45,25.725,25.45,25.725,12571
2024-10-22,26.15,26.15,25.725,25.725,25409
2024-10-23,25.725,25.725,25.725,25.725,30058
2024-10-24,25.4,25.925,25.4,25.925,14780
2024-10-25,26.35,26.35,26.35,26.35,16348
2024-10-28,26.2,26.2,26.2,26.2,8154
2024-10-29,26.825,26.825,26.35,26.35,31153
2024-10-30,27,27,26.1,26.1,53445
2024-10-31,26,26.45,26,26.45,27739
2024-11-01,27,27,27,27,9853
2024-11-04,27.625,27.625,27.1,27.1,43388
2024-11-05,25.3,25.3,24.2,24.2,123271
2024-11-06,24.05,24.575,24.05,24.575,47012
2024-11-07,26,26,24.1,24.1,51997
2024-11-08,23.775,23.775,23.775,23.775,16349
2024-11-11,25.925,25.925,23.775,23.775,7775
2024-11-12,23.875,23.875,23.15,23.15,9355
2024-11-13,22.875,22.875,22.875,22.875,40135
2024-11-14,22.775,23.15,22.775,23.15,9235
2024-11-15,23.15,23.15,23.1,23.1,29438
2024-11-18,23.1,23.1,23.1,23.1,1995
2024-11-19,23.2,23.2,22.725,22.725,6585
2024-11-20,22.625,23.05,22.625,23.05,26233
2024-11-21,25,25,23,23,6867
2024-11-22,23,23.525,23,23.525,20515
2024-11-25,23.725,23.725,23.3,23.3,16150
2024-11-26,23.35,23.35,23.35,23.35,15155
2024-11-27,23.525,23.525,23.525,23.525,5891
2024-11-28,23.3,24.25,23.3,24.25,1375
2024-11-29,24.15,24.15,24.15,24.15,1258
2024-12-02,24.1,24.1,24.1,24.1,8774
2024-12-03,24.05,24.525,24.05,24.525,5510
2024-12-04,24.525,24.525,24.525,24.525,2693
2024-12-05,24.775,24.775,24.775,24.775,33152
2024-12-06,24.575,24.575,24.575,24.575,2027
2024-12-09,24.525,24.525,24.525,24.525,424
2024-12-10,24.35,24.35,24.35,24.35,400
2024-12-11,24.15,24.15,24.15,24.15,2696
2024-12-12,23.825,24.15,23.825,24.15,28688
2024-12-13,24.825,24.825,24.3,24.3,29099
2024-12-16,24.3,24.3,24.3,24.3,694
2024-12-17,24.1,24.1,23.725,23.725,11392
2024-12-18,23.525,23.525,23.525,23.525,3326
2024-12-19,23.2,23.2,23.2,23.2,1684
2024-12-20,23.05,23.05,23.05,23.05,1476
2024-12-23,23.875,23.875,23.1,23.1,4510
2024-12-24,23.1,23.1,23.1,23.1,0
2024-12-27,22.825,23.725,22.825,23.725,869
2024-12-30,23.35,23.35,23.35,23.35,5907
2024-12-31,23.35,23.35,23.35,23.35,0
2025-01-02,23.3,23.825,23.3,23.825,1900
2025-01-03,23.525,23.525,23.525,23.525,825
2025-01-06,23.2,23.2,23.2,23.2,1823
2025-01-07,23.575,23.575,23.2,23.2,2643
2025-01-08,23.05,23.05,22.15,22.15,14095
2025-01-09,22.25,22.25,22.25,22.25,0
2025-01-10,22.3,22.3,21.925,21.925,79212
2025-01-13,22.15,22.15,22.15,22.15,4220
2025-01-14,22,22,21.875,21.875,36067
2025-01-15,21.825,22.25,21.825,22.25,7393
2025-01-16,22.25,22.25,21.925,21.925,10924
2025-01-17,22,22.4,22,22.4,25257
2025-01-20,22.1,22.1,22.1,22.1,15694
2025-01-21,22.05,22.45,22.05,22.45,2678
2025-01-22,22.625,22.625,22.3,22.3,16200
2025-01-23,22.25,22.25,22.25,22.25,3094
2025-01-24,22.525,22.525,22.1,22.1,6524
2025-01-27,21.625,21.675,21.625,21.675,5666
2025-01-28,21.2,22.05,21.2,22.05,6545
2025-01-29,22.35,22.35,22.35,22.35,2864
2025-01-30,22.875,23.35,22.875,23.35,33844
2025-01-31,23.35,23.725,23.35,23.725,27739
2025-02-03,22.825,22.825,22.3,22.3,98813
2025-02-04,22.525,22.525,22.525,22.525,2724
2025-02-05,22.725,23.15,22.725,23.15,8651
2025-02-06,22.825,23.3,22.825,23.3,23042
2025-02-07,23.3,23.3,22.775,22.775,2647
2025-02-10,22.775,23.15,22.775,23.15,66829
2025-02-11,23.1,23.1,22.675,22.675,68598
2025-02-12,22.775,22.775,22.775,22.775,13246
2025-02-13,23,23.625,23,23.625,27675
2025-02-14,24,24.45,24,24.45,73906
2025-02-17,24.575,24.575,23.575,23.575,5667
2025-02-18,23.725,23.725,23.725,23.725,2172
2025-02-19,23.3,23.725,23.3,23.725,52268
2025-02-20,23.25,23.25,23.25,23.25,1438
2025-02-21,22.45,23.35,22.45,23.35,1
2025-02-24,23.1,23.15,23.1,23.15,1395
2025-02-25,23,23,23,23,2061
2025-02-26,23.2,23.2,23.15,23.15,86731
2025-02-27,23.1,23.1,22.675,22.675,7650
2025-02-28,22.15,22.15,22.15,22.15,0
2025-03-03,22.05,22.45,22.05,22.45,13080
2025-03-04,21.775,21.775,20.925,20.925,8974
2025-03-05,21.4,21.4,21.005,21.005,56719
2025-03-06,20.78,20.78,20.625,20.625,3956
2025-03-07,19.495,20.96,19.495,20.96,81616
2025-03-10,20.49,20.49,20.48,20.48,11756
2025-03-11,20.445,21.3,20.445,21.3,106789
2025-03-12,21,21,21,21,12332
2025-03-13,20.535,20.96,20.535,20.96,1679
2025-03-14,21.5,21.5,21.5,21.5,20643
2025-03-17,21.5,21.5,21.5,21.5,9375
2025-03-18,22.1,22.1,21.7,21.825,14535
2025-03-19,21.8,22.1,21.8,21.925,36632
2025-03-20,21.65,21.65,21.65,21.65,10780
2025-03-21,21.55,21.95,21.55,21.875,3998
2025-03-24,22.2,22.2,22.2,22.2,18240
2025-03-25,21.9,21.9,21.9,21.9,369
2025-03-26,22.45,22.45,22.45,22.45,33223
2025-03-27,22.2,22.2,22.2,22.2,1244
2025-03-28,22.55,22.55,22.55,22.55,29454
2025-03-31,22.1,22.1,21.725,21.725,8162
2025-04-01,22.15,22.15,21.925,21.925,1059
2025-04-02,21.65,21.65,21.65,21.65,15423
2025-04-03,22.35,22.35,22.05,22.15,3664
2025-04-04,20.75,21.1,20.75,20.915,80741
2025-04-07,19.76,20.5,19.76,19.98,14865
2025-04-08,20.3,20.3,20.25,20.25,95384
2025-04-09,19.81,20.245,19.81,20.245,28625
2025-04-10,20.8,20.8,20.8,20.8,1010
2025-04-11,20.8,20.8,20.8,20.8,29969
2025-04-14,21.35,22.275,21.35,22.225,10077
2025-04-15,22.3,22.3,22.3,22.3,248
2025-04-16,22.2,22.2,22.2,22.2,2036
2025-04-22,22.275,22.275,21.75,21.75,8028
2025-04-23,22.65,22.8,22.65,22.8,15069
2025-04-24,22.625,22.625,22.625,22.625,841
2025-04-25,23.075,23.175,23,23.175,29201
2025-04-28,24.2,24.7,24.2,24.65,39904
2025-04-29,24.35,24.5,24.35,24.5,44183
2025-04-30,24.5,24.5,24.275,24.35,41912
2025-05-02,24.9,25.3,24.9,25.25,3506
2025-05-05,25.4,25.65,25.15,25.6,20394
2025-05-06,25.05,25.05,25,25,2773
2025-05-07,25.45,25.6,25.375,25.5,11437
2025-05-08,25.65,25.85,25.55,25.8,38292
2025-05-09,25.85,26.5,25.85,26.4,26929
2025-05-12,26.45,26.45,26.3,26.35,418
2025-05-13,26.4,26.65,26.4,26.55,1480
2025-05-14,26.55,26.55,25.45,25.5,15113
2025-05-15,25.05,25.1,24.55,24.65,113414
2025-05-16,24.9,25.3,24.8,25.25,24567
2025-05-19,25.25,25.25,25.15,25.15,1189
2025-05-20,25.05,25.75,25.05,25.725,36594
2025-05-21,25.6,25.6,25.6,25.6,4
2025-05-22,25.3,25.35,25.25,25.25,5018
2025-05-23,25.1,25.1,25.05,25.05,159
2025-05-26,25.15,25.15,25.1,25.1,65122
2025-05-27,25.1,25.1,24.95,25.1,4536
2025-05-28,25.025,25.4,25.025,25.2,3811
2025-05-30,25.5,25.5,25.25,25.25,2649
2025-06-02,25,25.25,25,25.1,7789
2025-06-03,25,25.15,24.75,25,4311
2025-06-04,25.35,25.4,25.35,25.4,721
2025-06-05,25.45,25.45,25.05,25.1,23097
2025-06-06,25.2,25.2,25.15,25.2,2550
2025-06-10,25.6,26.2,25.5,26.2,8818
2025-06-11,25.95,26.45,25.95,26.4,81431
2025-06-12,26.55,26.55,26.2,26.35,18119
2025-06-13,25.75,26.25,25.75,26.15,7271
2025-06-16,26.4,27,26.4,26.85,45651
2025-06-17,26.5,26.5,26.4,26.4,468
2025-06-18,26.7,26.7,26.6,26.6,93525
2025-06-19,26.4,26.5,26.35,26.35,1717
2025-06-20,26.4,26.4,26.3,26.3,986
2025-06-23,25.95,25.95,25.6,25.65,128418
2025-06-24,27.625,27.7,27.35,27.4,88070
2025-06-25,27.95,27.95,27.85,27.9,40487
2025-06-26,27.825,28.5,27.825,28.5,13121
2025-06-27,28.8,28.8,28.6,28.625,145811
2025-06-30,28.95,29,28.85,29,2272
2025-07-01,28.85,28.9,28.5,28.5,2963
2025-07-02,28.35,28.35,27.8,28.05,5470
2025-07-03,27.925,28.25,27.925,28.05,3027
2025-07-04,28,28,27.925,28,9867
2025-07-07,28,28.1,28,28,35182
2025-07-08,28,28,27.8,27.85,6884
2025-07-09,27.85,27.95,27.85,27.95,136515
2025-07-10,28,28.15,28,28.15,124613
2025-07-11,28.2,28.35,28.1,28.1,94816
2025-07-14,27.9,28.15,27.9,28,3422
2025-07-15,28.1,28.525,28.05,28.5,2012
2025-07-16,28.5,28.95,28.5,28.9,3631
2025-07-17,29.025,29.1,28.95,29,89059
2025-07-18,29,29.25,29,29.25,32431
2025-07-21,29.375,29.95,29.375,29.95,55319
2025-07-22,30.15,30.55,30.15,30.55,159876
2025-07-23,30.55,30.75,29.95,29.95,111979
2025-07-24,30.2,30.6,30.2,30.6,8432
2025-07-25,30.6,30.9,30.6,30.85,1260
2025-07-28,31.05,31.05,30.05,30.05,54232
2025-07-29,31.35,33.3,31.35,33.25,170345
2025-07-30,33,33,32.35,32.4,193412
2025-07-31,32.7,33.15,32.7,33.1,142835
2025-08-01,33.25,33.25,32.7,32.7,106485
2025-08-04,33.125,33.4,32.925,33.1,78934
2025-08-05,33.35,33.425,33.15,33.2,180300
2025-08-06,32.975,32.975,32.725,32.9,9898
2025-08-07,35.3,35.8,34.25,34.25,262702
2025-08-08,34.55,34.95,34.475,34.875,177512
2025-08-11,34.9,34.95,34.8,34.95,5401
2025-08-12,35.05,35.05,34.7,34.85,10491
2025-08-13,35,35.1,35,35.05,75272
2025-08-14,35.7,35.7,35.7,35.7,608
2025-08-15,35.4,35.9,35.35,35.5,138424
2025-08-18,35.45,35.475,34.9,35.225,10579
2025-08-19,36.15,36.15,35.35,35.7,110176
2025-08-20,33.35,33.4,32.65,33.35,154768
2025-08-21,33.7,33.7,33,33.5,108902
2025-08-22,33.575,33.575,33.15,33.45,81390
2025-08-25,33.45,33.45,32.55,32.7,52970
2025-08-26,32.2,32.4,32.1,32.4,278532
2025-08-27,32.1,32.45,31.7,31.7,9874
2025-08-28,31.55,32.95,31.55,32.55,131111
2025-08-29,32.2,32.5,32,32.4,156372
2025-09-01,32.5,32.5,31.45,32.05,196522
2025-09-02,32.6,32.9,32.15,32.9,50020
2025-09-03,33.45,34.1,33.35,34,71828
2025-09-04,33.7,34.15,33.4,33.75,26446
2025-09-05,33.875,34.25,33.875,34.1,31102
2025-09-08,34.8,34.8,34.2,34.3,51320
2025-09-09,34.5,34.7,34.5,34.65,229595
2025-09-10,34.825,34.825,34.4,34.8,164482
2025-09-11,34.9,35.425,34.85,35.1,253634
2025-09-12,33.425,33.8,32.9,32.95,1155837
2025-09-15,32.725,32.95,31.975,32.275,38628
2025-09-16,32.15,32.75,32.1,32.75,143465
2025-09-17,32.55,32.6,32.4,32.45,42066
2025-09-18,32.6,32.6,32.1,32.3,329159
2025-09-19,32.15,32.75,32.15,32.35,34066
2025-09-22,31.7,31.7,30.75,30.8,141347
2025-09-23,31.25,31.3,31,31.125,52990
2025-09-24,31.05,31.2,30.9,31,34149
2025-09-25,30.9,30.9,30.35,30.35,51700
2025-09-26,29.9,30.35,29.8,30.35,86706
2025-09-29,30.45,30.45,29.65,29.65,57449
2025-09-30,29.55,29.725,29.55,29.65,18249
2025-10-01,30.2,30.45,30.2,30.45,64312
2025-10-02,30,30,29.55,29.55,100950
2025-10-03,29.75,30.15,29.75,29.85,114936
2025-10-06,30.25,30.25,29.65,29.65,165702
2025-10-07,29.75,29.9,29.45,29.55,300681
2025-10-08,29.85,29.85,29.4,29.55,14220
2025-10-09,30.1,30.1,29.825,29.825,16811
2025-10-10,30,30.05,29.85,29.85,227591
2025-10-13,29.3,29.3,28.9,29.15,76180
2025-10-14,28.8,29,28.7,28.85,20823
2025-10-15,29.25,29.65,29.25,29.6,64436
2025-10-16,29.3,29.85,29.2,29.85,164376
2025-10-17,28.2,28.4,27.9,28.4,177506
2025-10-20,28.55,28.55,28.55,28.55,108724
2025-10-21,28.6,28.6,28.6,28.6,30254
2025-10-22,28.625,28.7,28.25,28.3,18461
2025-10-23,28.1,28.5,28.1,28.5,111975
2025-10-24,28.525,28.6,28.525,28.55,97820
2025-10-27,29,29.75,29,29.7,78954
2025-10-28,29.65,29.75,29.4,29.5,82586
2025-10-29,29.5,30.15,29.45,29.9,9014
2025-10-30,29.7,29.7,29.2,29.35,135548
2025-10-31,29.5,30,29.5,30,24884
2025-11-03,30,30.1,29.9,29.9,39929
2025-11-04,28.95,29,28.7,29,10454
2025-11-05,30.55,30.55,29.3,29.5,311462
2025-11-06,29.8,29.8,29.3,29.6,10028
2025-11-07,29.1,29.1,28.55,28.55,209614
2025-11-10,29.35,29.4,28.8,28.8,21278
2025-11-11,28.65,28.85,28.55,28.625,54892
2025-11-12,28.8,29.25,28.7,29,91454
2025-11-13,29.35,29.65,29.25,29.55,415474
2025-11-14,28.9,28.9,28.35,28.8,95927
2025-11-17,28.7,28.7,28.3,28.3,42695
2025-11-18,27.8,27.8,27.35,27.35,4279
2025-11-19,27.7,27.85,27.4,27.7,90811
2025-11-20,28.1,28.55,28.05,28.5,33112
2025-11-21,28.05,28.5,28.05,28.5,116137
2025-11-24,28.5,28.8,28.225,28.8,902891
2025-11-25,28.65,28.7,28.6,28.7,16428
2025-11-26,29.3,29.3,29.3,29.3,115260
2025-11-27,30.15,30.15,30.15,30.15,68732
2025-11-28,30.3,30.75,30.25,30.725,279333
2025-12-01,30.15,31,30.15,30.725,39227
2025-12-02,30.7,30.7,30.3,30.45,56275
2025-12-03,30.7,30.8,30.3,30.4,102943
2025-12-04,30.35,30.95,30.2,30.925,61800
2025-12-05,30.925,31.25,30.85,30.925,111623
2025-12-08,31.15,31.9,30.975,31.775,381484
2025-12-09,31.575,31.8,31.35,31.575,186790
2025-12-10,31.4,31.7,31.2,31.4,195664
2025-12-11,31.4,32.3,31.4,32,10038
2025-12-12,32.1,32.9,32.1,32.725,35523
2025-12-15,32.775,33,32.65,32.775,151340
2025-12-16,32.575,32.65,32.3,32.575,133848
2025-12-17,32.625,32.625,32,32,83236
2025-12-18,32.4,32.4,31.675,32.1,15472
2025-12-19,32.35,33,32.35,33,58132
2025-12-22,32.925,33.15,32.8,32.925,18967
2025-12-23,32.925,33.1,32.925,32.925,2703
2025-12-24,32.925,32.925,32.925,32.925,0
2025-12-29,32.925,33.55,32.925,32.925,18906
2025-12-30,33.4,34.05,33.4,34,2466
2025-12-31,34,34,34,34,0
2026-01-02,34.2,34.2,33.3,33.575,34039
2026-01-05,33.575,33.8,33.4,33.575,6111
2026-01-06,33.95,33.95,33.65,33.825,226810
2026-01-07,33.675,35.275,33.3849,35.05,31135
2026-01-08,35.1,35.25,34.65,35.1,26029
2026-01-09,34.875,34.875,34.5,34.875,495255
2026-01-12,34.4,34.4,34,34.4,25685
2026-01-13,33.625,34.05,33.075,33.625,374982
2026-01-14,33.725,33.725,33.1,33.725,51388
2026-01-15,33.35,33.6,33.1,33.35,3189
2026-01-16,33.525,33.85,33.525,33.525,6256
2026-01-19,33.15,33.15,32.2,32.575,85219
2026-01-20,32.45,34.1,32.45,33.775,116463
2026-01-21,33.675,33.9,33.2,33.675,94790
2026-01-22,33.825,34.25,33.7,33.825,199296
2026-01-23,33.575,34.1,33.5,33.575,87624
2026-01-26,33.925,34.7,33.925,34.625,306709
2026-01-27,34.625,35.6,34.625,35.3,726529
